,Symbol,Type,Freq,Emp.p_value,q_value
1000000308_Act,OncoSig::MEK-UP.V1-DN,Act,0.5903614457831325,0.849,1.0
1000000309_Act,OncoSig::MEK-UP.V1-UP,Act,0.6144578313253012,0.834,1.0
1000000311_Act,OncoSig::MEL18-DN.V1-UP,Act,0.5421686746987951,0.805,1.0
1000000312_Act,OncoSig::MTOR-UP.N4.V1-DN,Act,0.608433734939759,0.731,1.0
1000000313_Act,OncoSig::MTOR-UP.N4.V1-UP,Act,0.5602409638554217,0.985,1.0
1000000314_Act,OncoSig::MTOR-UP.V1-DN,Act,0.608433734939759,0.787,1.0
1000000299_Act,OncoSig::KRAS.LUNG.BREAST-UP.V1-UP,Act,0.536144578313253,0.829,1.0
1000000318_Act,OncoSig::NFE2L2.V2,Act,0.7891566265060241,0.869,1.0
1000000281_Act,OncoSig::JNK-DN.V1-UP,Act,0.5783132530120482,0.932,1.0
1000000279_Act,OncoSig::JAK2-DN.V1-UP,Act,0.6445783132530121,0.561,1.0
1000000245_Act,OncoSig::E2F1-UP.V1-UP,Act,0.608433734939759,0.821,1.0
1000000247_Act,OncoSig::E2F3-UP.V1-UP,Act,0.6204819277108434,0.765,1.0
1000000249_Act,OncoSig::EGFR-UP.V1-UP,Act,0.5963855421686747,0.885,1.0
1000000250_Act,OncoSig::EIF4E-DN,Act,0.5180722891566265,0.377,1.0
1000000251_Act,OncoSig::EIF4E-UP,Act,0.4578313253012048,0.781,1.0
1000000252_Act,OncoSig::ERBB2-UP.V1-DN,Act,0.6325301204819277,0.702,1.0
1000000254_Act,OncoSig::ESC-J1-UP-EARLY.V1-DN,Act,0.6385542168674698,0.471,1.0
1000000255_Act,OncoSig::ESC-J1-UP-EARLY.V1-UP,Act,0.6024096385542169,0.734,1.0
1000000256_Act,OncoSig::ESC-J1-UP-LATE.V1-DN,Act,0.536144578313253,0.967,1.0
1000000257_Act,OncoSig::ESC-J1-UP-LATE.V1-UP,Act,0.6024096385542169,0.786,1.0
1000000258_Act,OncoSig::ESC-V6.5-UP-EARLY.V1-DN,Act,0.608433734939759,0.57,1.0
1000000260_Act,OncoSig::ESC-V6.5-UP-LATE.V1-DN,Act,0.6144578313253012,0.708,1.0
1000000280_Act,OncoSig::JNK-DN.V1-DN,Act,0.5602409638554217,0.979,1.0
1000000261_Act,OncoSig::ESC-V6.5-UP-LATE.V1-UP,Act,0.6445783132530121,0.543,1.0
1000000263_Act,OncoSig::GCNP-SHH-UP-EARLY.V1-UP,Act,0.5301204819277109,0.984,1.0
1000000264_Act,OncoSig::GCNP-SHH-UP-LATE.V1-DN,Act,0.5,0.998,1.0
1000000265_Act,OncoSig::GCNP-SHH-UP-LATE.V1-UP,Act,0.5542168674698795,0.98,1.0
1000000270_Act,OncoSig::HOXA9-DN.V1-DN,Act,0.6204819277108434,0.745,1.0
1000000271_Act,OncoSig::HOXA9-DN.V1-UP,Act,0.5421686746987951,0.989,1.0
1000000272_Act,OncoSig::IL15-UP.V1-DN,Act,0.6445783132530121,0.505,1.0
1000000273_Act,OncoSig::IL15-UP.V1-UP,Act,0.5662650602409639,0.962,1.0
1000000274_Act,OncoSig::IL21-UP.V1-DN,Act,0.6204819277108434,0.745,1.0
1000000275_Act,OncoSig::IL21-UP.V1-UP,Act,0.5963855421686747,0.85,1.0
1000000276_Act,OncoSig::IL2-UP.V1-DN,Act,0.6325301204819277,0.651,1.0
1000000277_Act,OncoSig::IL2-UP.V1-UP,Act,0.5602409638554217,0.976,1.0
1000000278_Act,OncoSig::JAK2-DN.V1-DN,Act,0.5542168674698795,0.767,1.0
1000000262_Act,OncoSig::GCNP-SHH-UP-EARLY.V1-DN,Act,0.5963855421686747,0.697,1.0
1000000288_Act,OncoSig::KRAS.600-UP.V1-DN,Act,0.6867469879518072,0.876,1.0
