,Symbol,Type,Freq,Emp.p_value,q_value
6794_LoF,STK11,LoF,0.09615384615384616,0.0027,0.039415384615384616
57453_LoF,DSCAML1,LoF,0.08846153846153847,0.0028,0.039415384615384616
6514_Act,SLC2A2,Act,0.21153846153846154,0.0036,0.041174999999999996
2693_Act,GHSR,Act,0.21153846153846154,0.0036,0.041174999999999996
2122_Act,MECOM,Act,0.21153846153846154,0.0036,0.041174999999999996
22904_LoF,SBNO2,LoF,0.07692307692307693,0.0039,0.041982352941176464
1000000045_Act,PID::ECADHERIN-NASCENT-AJ-PATHWAY,Act,0.6076923076923076,0.005,0.04386363636363636
1000000142_Act,PID::PDGFRB-PATHWAY,Act,0.8192307692307692,0.005,0.04386363636363636
1000000057_Act,PID::ERBB1-INTERNALIZATION-PATHWAY,Act,0.6307692307692307,0.005,0.04386363636363636
57198_Act,ATP8B2,Act,0.05384615384615385,0.0412,0.0497
8826_Act,IQGAP1,Act,0.05,0.0493,0.0497
29066_Act,ZC3H7A,Act,0.05,0.0493,0.0497
1513_Act,CTSK,Act,0.05,0.0493,0.0497
4582_Act,MUC1,Act,0.05,0.0493,0.0497
9869_Act,SETDB1,Act,0.057692307692307696,0.035,0.0497
7062_Act,TCHH,Act,0.06538461538461539,0.0294,0.0497
10067_Act,SCAMP3,Act,0.05,0.0493,0.0497
2224_Act,FDPS,Act,0.05,0.0493,0.0497
9909_Act,DENND4B,Act,0.05384615384615385,0.0412,0.0497
57530_Act,CGN,Act,0.05,0.0493,0.0497
5313_Act,PKLR,Act,0.05384615384615385,0.0412,0.0497
10509_Act,SEMA4B,Act,0.057692307692307696,0.035,0.0497
9898_Act,UBAP2L,Act,0.05,0.0493,0.0497
57188_Act,ADAMTSL3,Act,0.05,0.0493,0.0497
547_LoF,KIF1A,LoF,0.06538461538461539,0.0077,0.0497
440307_Act,TTLL13,Act,0.05,0.0493,0.0497
3069_LoF,HDLBP,LoF,0.057692307692307696,0.018,0.0497
9208_LoF,LRRFIP1,LoF,0.05384615384615385,0.0293,0.0497
50636_LoF,ANO7,LoF,0.06153846153846154,0.0113,0.0497
1293_LoF,COL6A3,LoF,0.06923076923076923,0.0061,0.0497
2817_LoF,GPC1,LoF,0.05,0.0497,0.0497
116987_LoF,AGAP1,LoF,0.05384615384615385,0.0293,0.0497
8864_LoF,PER2,LoF,0.05,0.0497,0.0497
